Data format warnings:
  - Session 0, trial 0: neural dtype is uint8, expected float32. Will be converted during training.
  Max T: 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800, 1800
  n_neurons: 185, 153, 156, 187, 185, 186, 194, 204, 189, 200, 222, 196, 216, 211, 206, 199, 227, 233, 240, 236, 226, 247, 224, 227, 239, 235, 237, 230, 236, 254, 251, 398, 404, 350, 356, 350, 380, 347, 352, 336, 382, 367, 411, 405, 350, 378, 340, 400, 390, 378, 375, 392, 405, 370, 395, 388, 417, 421, 422, 360, 397, 396
  Input range:
    0: [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] 
    1: [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] 
    2: [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] 
    3: [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] 
    4: [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] 
    5: [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] 
    6: [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [1.0, 1.0] [0.0, 0.0] 
    7: [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] 
    8: [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [0.0, 0.0] [1.0, 1.0] [0.0, 0.0] 
  Output range:
    0: [0.0, 8.0] [0.0, 8.0] [0.0, 7.0] [0.0, 8.0] [1.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [0.0, 7.0] [0.0, 8.0] [1.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [0.0, 7.0] [0.0, 8.0] [1.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [0.0, 8.0] [1.0, 7.0] [0.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 8.0] [1.0, 8.0] [0.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 7.0] [0.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 8.0] [1.0, 8.0] [0.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 7.0] [0.0, 8.0] [1.0, 7.0] [0.0, 8.0] [0.0, 8.0] [1.0, 8.0] [1.0, 8.0] [0.0, 7.0] [0.0, 8.0] 
  Output fraction of data:
position_bin_3x3: (0.085 0.122 0.161 0.129 0.000 0.000 0.106 0.198 0.000 0.000 0.115 0.105 0.169 0.056 0.000 0.000 0.151 0.248 0.000 0.000 0.204 0.139 0.153 0.094 0.000 0.000 0.084 0.249 0.000 0.000 0.179 0.075 0.096 0.000 0.281 0.000 0.136 0.080 0.000 0.000 0.177 0.061 0.106 0.000 0.089 0.000 0.069 0.093 0.000 0.000 0.210 0.090 0.088 0.000 0.185 0.000 0.166 0.076 0.000 0.000 0.294 0.158)  0.054 0.069 0.134 0.086 0.164 0.209 0.070 0.000 0.099 0.117 0.031 0.058 0.146 0.066 0.114 0.307 0.074 0.000 0.117 0.152 0.059 0.058 0.151 0.069 0.125 0.198 0.043 0.000 0.119 0.133 0.029 0.035 0.089 0.280 0.000 0.115 0.070 0.084 0.065 0.187 0.135 0.032 0.072 0.178 0.000 0.116 0.072 0.092 0.106 0.245 0.128 0.044 0.087 0.163 0.000 0.138 0.079 0.071 0.161 0.238 0.183 0.032)  0.148 0.121 0.268 0.171 0.145 0.000 0.131 0.000 0.141 0.263 0.179 0.173 0.327 0.127 0.159 0.000 0.162 0.000 0.163 0.222 0.115 0.140 0.268 0.280 0.142 0.000 0.109 0.000 0.108 0.380 0.233 0.099 0.111 0.000 0.000 0.127 0.119 0.104 0.081 0.141 0.256 0.120 0.139 0.000 0.000 0.104 0.073 0.090 0.119 0.114 0.211 0.072 0.089 0.000 0.000 0.153 0.138 0.148 0.094 0.117 0.203 0.067)  0.100 0.104 0.000 0.068 0.000 0.140 0.000 0.106 0.071 0.073 0.033 0.051 0.000 0.062 0.000 0.090 0.000 0.091 0.089 0.089 0.099 0.052 0.000 0.064 0.000 0.167 0.000 0.132 0.185 0.047 0.025 0.040 0.090 0.158 0.089 0.090 0.000 0.088 0.114 0.000 0.000 0.058 0.075 0.169 0.074 0.104 0.000 0.098 0.058 0.000 0.000 0.071 0.087 0.371 0.108 0.147 0.000 0.095 0.124 0.000 0.000 0.052)  0.088 0.000 0.179 0.000 0.118 0.190 0.085 0.000 0.000 0.088 0.046 0.000 0.132 0.000 0.080 0.154 0.081 0.000 0.000 0.123 0.040 0.000 0.192 0.000 0.106 0.167 0.081 0.000 0.000 0.061 0.019 0.080 0.000 0.154 0.000 0.092 0.076 0.000 0.000 0.119 0.144 0.045 0.000 0.193 0.000 0.106 0.104 0.000 0.000 0.095 0.172 0.050 0.000 0.149 0.000 0.090 0.095 0.000 0.000 0.088 0.119 0.030)  0.112 0.095 0.000 0.000 0.134 0.195 0.000 0.000 0.127 0.141 0.120 0.113 0.000 0.000 0.116 0.227 0.000 0.000 0.140 0.167 0.065 0.087 0.000 0.000 0.064 0.258 0.000 0.000 0.105 0.148 0.085 0.139 0.128 0.170 0.000 0.142 0.000 0.000 0.161 0.084 0.000 0.113 0.104 0.285 0.000 0.146 0.000 0.000 0.104 0.117 0.000 0.079 0.083 0.140 0.000 0.173 0.000 0.000 0.108 0.097 0.000 0.089)  0.084 0.123 0.000 0.171 0.000 0.000 0.145 0.103 0.144 0.144 0.094 0.111 0.000 0.209 0.000 0.000 0.097 0.163 0.095 0.122 0.097 0.111 0.000 0.095 0.000 0.000 0.168 0.186 0.100 0.095 0.098 0.162 0.123 0.000 0.189 0.177 0.330 0.115 0.166 0.000 0.000 0.178 0.149 0.000 0.161 0.259 0.107 0.168 0.138 0.000 0.000 0.184 0.218 0.000 0.176 0.151 0.122 0.126 0.112 0.000 0.000 0.213)  0.109 0.126 0.258 0.076 0.135 0.266 0.167 0.219 0.103 0.174 0.076 0.091 0.226 0.144 0.153 0.222 0.121 0.141 0.074 0.126 0.057 0.102 0.237 0.102 0.186 0.211 0.142 0.122 0.089 0.137 0.072 0.111 0.089 0.238 0.140 0.258 0.102 0.212 0.103 0.218 0.289 0.084 0.094 0.175 0.185 0.165 0.160 0.138 0.112 0.189 0.279 0.107 0.097 0.177 0.149 0.147 0.123 0.148 0.106 0.138 0.201 0.064)  0.220 0.239 0.000 0.299 0.304 0.000 0.297 0.374 0.315 0.000 0.305 0.297 0.000 0.336 0.378 0.000 0.314 0.356 0.322 0.000 0.263 0.311 0.000 0.296 0.377 0.000 0.373 0.310 0.293 0.000 0.262 0.260 0.273 0.000 0.302 0.000 0.167 0.316 0.310 0.251 0.000 0.309 0.261 0.000 0.490 0.000 0.415 0.320 0.364 0.239 0.000 0.303 0.252 0.000 0.382 0.000 0.277 0.336 0.294 0.322 0.000 0.295)  
